id,name,type_1,type_2,total_base_stats,hp,attack,defense,special-attack,special-defense,speed,mean_move_power,max_move_power,offensive_type_score,defensive_type_score,offense_index,defense_index,offensive_score,defensive_score,power_score_final,cluster_kmeans,role_kmeans
618,stunfisk,ground,electric,471,109,66,84,81,99,32,69.26829268292683,110.0,1.0595238095238095,0.9545454545454545,58.01190476190476,73.23863636363636,0.4434736842105263,0.3159054285545513,0.3924463819481363,1,Bruiser / All-Rounder
619,mienfoo,fighting,,350,45,85,50,55,50,65,70.06521739130434,150.0,1.0714285714285714,0.9333333333333333,71.21428571428571,36.483333333333334,0.4952631578947368,0.1395621254783047,0.352982744928164,0,Support / Utility
620,mienshao,fighting,,510,65,125,60,95,60,105,72.60377358490567,150.0,1.0714285714285714,0.9333333333333333,95.21428571428571,46.483333333333334,0.5457894736842105,0.2395780088080282,0.4233048877337376,1,Bruiser / All-Rounder
621,druddigon,dragon,,485,77,120,90,60,90,48,74.16666666666667,150.0,0.9761904761904762,0.9545454545454545,75.79523809523809,64.48863636363636,0.4578947368421052,0.2925843965975545,0.3917706007442849,1,Bruiser / All-Rounder
622,golett,ground,ghost,303,59,74,50,35,50,35,77.54901960784314,200.0,1.0833333333333333,0.9882352941176469,69.01666666666667,39.997058823529414,0.590421052631579,0.1388330084470435,0.4097858349577647,0,Support / Utility
623,golurk,ground,ghost,483,89,124,80,55,80,55,80.6923076923077,200.0,1.0833333333333333,0.9882352941176469,87.01666666666667,62.497058823529414,0.6472631578947369,0.2924002599090318,0.5053179987004549,2,Glass Cannon
624,pawniard,dark,steel,340,45,85,70,40,40,60,66.33333333333333,140.0,1.0357142857142856,1.0769230769230769,65.20714285714286,39.01923076923077,0.4421052631578947,0.1629763749354392,0.3304537078689125,0,Support / Utility
625,bisharp,dark,steel,490,65,125,100,60,70,70,71.84782608695652,150.0,1.0357142857142856,1.0769230769230769,81.20714285714286,59.01923076923077,0.5094736842105262,0.3014745672348011,0.4262740374202362,1,Bruiser / All-Rounder
626,bouffalant,normal,,490,95,110,95,40,95,55,76.83673469387755,150.0,0.9047619047619048,1.0,71.18095238095239,71.5,0.3994736842105262,0.3293908382066277,0.3714405458089668,1,Bruiser / All-Rounder
627,rufflet,normal,flying,350,70,83,50,37,50,60,71.19047619047619,120.0,0.988095238095238,1.0,60.19761904761905,42.75,0.3652631578947368,0.1698776261641758,0.2871089452025124,0,Support / Utility
628,braviary,normal,flying,510,100,123,75,57,75,80,77.33333333333333,150.0,0.988095238095238,1.0,82.19761904761904,62.75,0.4757894736842105,0.3072048949534329,0.4083556421918995,1,Bruiser / All-Rounder
629,vullaby,dark,flying,370,70,55,75,45,65,60,68.02631578947368,120.0,1.0476190476190474,0.9767441860465119,56.20952380952381,52.74418604651163,0.4215789473684209,0.2090073590522386,0.336550312041948,0,Support / Utility
630,mandibuzz,dark,flying,510,110,65,105,55,95,80,73.06818181818181,150.0,1.0476190476190474,0.9767441860465119,70.2095238095238,77.74418604651163,0.5257894736842104,0.353369599709869,0.4568215240944738,1,Bruiser / All-Rounder
631,heatmor,fire,,484,85,97,66,105,66,65,73.19607843137256,150.0,1.0952380952380951,1.0,83.61904761904762,54.5,0.5575789473684212,0.2673995018410222,0.4415071691574616,1,Bruiser / All-Rounder
632,durant,bug,steel,484,58,109,112,48,48,109,72.22222222222223,150.0,1.011904761904762,1.1199999999999999,83.40238095238095,54.78,0.487578947368421,0.2911505306476066,0.4090075806800953,1,Bruiser / All-Rounder
633,deino,dark,dragon,300,52,65,50,45,50,38,74.02439024390245,150.0,1.0,0.875,59.8,38.21875,0.4194736842105263,0.1164690275070391,0.2982718215291314,0,Support / Utility
634,zweilous,dark,dragon,420,72,85,70,65,70,58,72.125,130.0,1.0,0.875,67.8,53.21875,0.4173684210526316,0.2129058371236733,0.3355833874810482,1,Bruiser / All-Rounder
635,hydreigon,dark,dragon,600,92,105,90,125,90,98,75.07142857142857,150.0,1.0,0.875,95.8,68.21875,0.5142105263157895,0.3346058046350444,0.4423686376434914,3,Powerhouse Tank
636,larvesta,bug,fire,360,55,85,55,50,55,60,75.67567567567568,130.0,1.0357142857142858,0.9230769230769231,65.20714285714286,41.48076923076923,0.428421052631579,0.1586164842305192,0.3204992252711551,0,Support / Utility
637,volcarona,bug,fire,550,85,60,65,135,105,100,77.4,150.0,1.0357142857142858,0.9230769230769231,89.20714285714286,63.98076923076923,0.528421052631579,0.3112660568800919,0.4415590543309842,3,Powerhouse Tank
638,cobalion,steel,fighting,580,91,90,129,90,72,108,79.4186046511628,150.0,1.0595238095238095,1.135135135135135,87.81190476190476,73.28378378378379,0.5578947368421052,0.4079137031768611,0.4979023233760076,3,Powerhouse Tank
639,terrakion,rock,fighting,580,91,129,90,72,90,108,77.77777777777777,150.0,1.0952380952380951,0.84,92.01904761904761,67.96,0.5878947368421054,0.3171250812215724,0.4795868745938921,3,Powerhouse Tank
640,virizion,grass,fighting,580,91,90,72,90,129,108,79.46808510638297,150.0,1.0238095238095235,0.8076923076923078,87.8047619047619,73.20192307692308,0.5278947368421052,0.3243012445644024,0.4464573399310241,3,Powerhouse Tank
641,tornadus-incarnate,flying,,580,79,115,70,125,80,111,74.07407407407408,150.0,1.0714285714285714,0.9767441860465119,100.41428571428571,57.49418604651163,0.5678947368421052,0.3136572374087674,0.46619973706877,3,Powerhouse Tank
642,thundurus-incarnate,electric,flying,580,79,115,70,125,80,111,75.7258064516129,150.0,1.0238095238095235,1.0769230769230769,100.4047619047619,57.51923076923077,0.5278947368421052,0.3337187817597175,0.4502243548091501,3,Powerhouse Tank
643,reshiram,dragon,fire,680,100,120,100,150,120,90,78.5,150.0,1.0357142857142858,1.0,102.20714285714286,80.25,0.5694736842105264,0.4399978340914013,0.5176833441628763,3,Powerhouse Tank
644,zekrom,dragon,electric,680,100,150,120,120,100,90,78.19672131147541,150.0,0.9761904761904762,0.9655172413793103,102.1952380952381,80.24137931034483,0.5194736842105262,0.4303483378518667,0.4838235456670624,3,Powerhouse Tank
645,landorus-incarnate,ground,flying,600,89,125,90,115,80,101,82.65306122448979,250.0,1.1071428571428572,0.9767441860465119,118.42142857142858,64.99418604651163,0.8042105263157896,0.3477027517113196,0.6216074164740015,2,Glass Cannon
646,kyurem,dragon,ice,660,125,130,90,130,90,95,71.69642857142857,150.0,1.0357142857142858,0.8571428571428571,101.20714285714286,76.46428571428571,0.5631578947368422,0.3803569107955072,0.4900375011603082,3,Powerhouse Tank
647,keldeo-ordinary,water,fighting,580,91,72,90,129,90,108,78.4,150.0,1.0714285714285714,0.9333333333333333,92.0142857142857,67.98333333333333,0.5678947368421052,0.3392437369143022,0.476434336870984,3,Powerhouse Tank
648,meloetta-aria,normal,psychic,600,100,77,77,128,128,90,76.27272727272727,150.0,0.9523809523809524,0.9767441860465119,89.19047619047619,76.49418604651163,0.4742105263157894,0.3869935929401453,0.4393237529655318,3,Powerhouse Tank
649,genesect,bug,steel,600,71,120,95,120,95,99,85.38461538461539,250.0,1.011904761904762,1.1199999999999999,118.00238095238096,65.53,0.7242105263157894,0.382107862248213,0.5873694606887588,2,Glass Cannon
650,chespin,grass,,313,56,61,65,48,45,38,70.46296296296296,150.0,0.9761904761904762,0.875,59.595238095238095,41.71875,0.403578947368421,0.1326551602772362,0.2952094325319471,0,Support / Utility
651,quilladin,grass,,405,61,78,95,56,58,57,70.27272727272727,150.0,0.9761904761904762,0.875,68.3952380952381,53.71875,0.4326315789473684,0.2081203974442278,0.3428271063461121,1,Bruiser / All-Rounder
652,chesnaught,grass,fighting,530,88,107,122,74,75,64,76.07142857142857,150.0,1.0238095238095235,0.8076923076923078,79.20476190476191,71.45192307692308,0.5121052631578947,0.2983044059579147,0.4265849202779027,1,Bruiser / All-Rounder
653,fennekin,fire,,307,40,45,40,62,60,60,70.14285714285714,130.0,1.0952380952380951,1.0,59.61904761904761,35.25,0.4616842105263159,0.1255377951050465,0.3272256443578081,0,Support / Utility
654,braixen,fire,,409,59,59,58,90,70,73,70.38461538461539,130.0,1.0952380952380951,1.0,70.61904761904762,47.0,0.4938947368421054,0.2095859865713666,0.3801712367338099,1,Bruiser / All-Rounder
655,delphox,fire,psychic,534,75,69,72,114,100,104,77.83018867924528,150.0,1.0476190476190477,0.9333333333333333,87.60952380952381,61.983333333333334,0.5333684210526316,0.3002868384954155,0.4401357880297451,3,Powerhouse Tank
656,froakie,water,,314,41,56,40,62,44,71,61.77777777777778,110.0,1.0714285714285714,1.0,60.01428571428571,31.5,0.4038947368421052,0.1153678795754818,0.2884839939354559,0,Support / Utility
657,frogadier,water,,405,54,63,52,83,56,97,63.645833333333336,120.0,1.0714285714285714,1.0,72.81428571428572,40.75,0.4526315789473684,0.1860396361273554,0.3459948018193632,0,Support / Utility
658,greninja,water,dark,530,72,95,67,103,71,122,67.41935483870968,150.0,1.0476190476190474,0.9545454545454545,94.2095238095238,52.73863636363637,0.5321052631578946,0.2722991612026699,0.4281828223758047,1,Bruiser / All-Rounder
659,bunnelby,normal,,237,38,36,38,32,36,57,65.57142857142857,140.0,0.9047619047619048,1.0,53.180952380952384,28.25,0.299578947368421,0.0715785141867012,0.2083787740957331,0,Support / Utility
660,diggersby,normal,ground,423,85,56,77,50,77,78,77.0909090909091,150.0,1.0238095238095235,0.9545454545454545,67.0047619047619,59.98863636363637,0.4783157894736841,0.2514538809144071,0.3875710260499733,1,Bruiser / All-Rounder
661,fletchling,normal,flying,278,45,50,43,40,38,62,72.41379310344827,130.0,0.988095238095238,1.0,56.59761904761905,31.75,0.3625263157894737,0.1010844704353475,0.2579495776478233,0,Support / Utility
662,fletchinder,fire,flying,382,62,73,55,56,52,84,71.42857142857143,130.0,1.0833333333333337,0.9767441860465119,68.81666666666666,42.49418604651163,0.4753684210526318,0.1790398930141891,0.3568370098372547,0,Support / Utility
663,talonflame,fire,flying,499,78,81,71,74,69,126,76.53846153846153,150.0,1.0833333333333337,0.9767441860465119,86.41666666666666,54.74418604651163,0.5523157894736843,0.2701563383048491,0.4394520090061502,1,Bruiser / All-Rounder
664,scatterbug,bug,,200,38,35,40,27,25,35,56.0,80.0,0.9761904761904762,0.9333333333333333,35.595238095238095,25.983333333333334,0.2278947368421052,0.0421243953505161,0.1535866002454696,0,Support / Utility
665,spewpa,bug,,213,45,22,60,27,30,29,59.0,80.0,0.9761904761904762,0.9333333333333333,31.795238095238098,33.983333333333334,0.2319999999999999,0.073716049382716,0.1686864197530864,0,Support / Utility
666,vivillon,bug,flying,411,80,52,50,90,50,89,72.94117647058823,150.0,1.0238095238095235,0.84,76.4047619047619,45.21,0.4745263157894736,0.1791215074723846,0.3563643924626379,1,Bruiser / All-Rounder
667,litleo,fire,normal,369,62,50,58,73,54,72,71.9047619047619,130.0,1.0,1.0,65.2,43.75,0.4012631578947368,0.1813755685510071,0.3133081221572449,0,Support / Utility
668,pyroar,fire,normal,507,86,68,72,109,66,106,75.53191489361703,150.0,1.0,1.0,86.8,56.25,0.4848421052631579,0.2832051115442928,0.4041873077756118,1,Bruiser / All-Rounder
669,flabebe,fairy,,303,44,38,39,61,79,42,67.0,120.0,1.0714285714285714,1.024390243902439,52.41428571428571,40.75609756097561,0.4204210526315789,0.1465475522591482,0.3108716524826067,0,Support / Utility
670,floette,fairy,,371,54,45,47,75,98,52,67.0,120.0,1.0714285714285714,1.024390243902439,58.614285714285714,50.00609756097561,0.4418947368421053,0.2083242682134423,0.3484665493906401,0,Support / Utility
671,florges,fairy,,552,78,65,68,112,154,75,76.83333333333333,150.0,1.0714285714285714,1.024390243902439,80.61428571428571,75.2560975609756,0.5590526315789474,0.3750120604130017,0.4854364031125691,3,Powerhouse Tank
672,skiddo,grass,,350,66,65,48,62,57,52,70.875,130.0,0.9761904761904762,0.875,61.99523809523809,42.96875,0.3752631578947368,0.152059982131254,0.2859818875893437,0,Support / Utility
673,gogoat,grass,,531,123,100,62,97,81,68,77.55319148936171,150.0,0.9761904761904762,0.875,83.1952380952381,66.71875,0.4724210526315789,0.3009621236733809,0.4038374810482997,1,Bruiser / All-Rounder
674,pancham,fighting,,348,67,82,62,46,48,43,69.87272727272727,150.0,1.0714285714285714,0.9333333333333333,64.41428571428571,44.483333333333334,0.4946315789473684,0.1648379900368204,0.3627141433831492,0,Support / Utility
675,pangoro,fighting,dark,495,95,124,78,69,71,58,75.11111111111111,150.0,1.0476190476190474,0.9032258064516129,80.4095238095238,61.225806451612904,0.5210526315789472,0.2749930481320785,0.4226287982001997,1,Bruiser / All-Rounder
676,furfrou,normal,,472,75,80,60,65,90,102,75.1923076923077,150.0,0.9047619047619048,1.0,79.58095238095238,56.5,0.3937894736842105,0.2693427550357375,0.3440107862248213,1,Bruiser / All-Rounder
677,espurr,psychic,,355,62,48,54,63,60,68,67.03125,100.0,1.0,0.9130434782608696,56.0,44.22826086956522,0.3368421052631579,0.1638463711613978,0.2676438116224539,0,Support / Utility
678,meowstic-male,psychic,,466,74,48,76,83,81,104,68.53658536585365,150.0,1.0,0.9130434782608696,77.2,57.97826086956522,0.4718947368421052,0.2544975986665536,0.3849358815718846,1,Bruiser / All-Rounder
679,honedge,steel,ghost,325,45,80,100,35,37,28,68.39285714285714,140.0,1.0357142857142856,1.2173913043478262,56.80714285714286,45.80434782608695,0.4373684210526315,0.2044443502745053,0.344198792741381,0,Support / Utility
680,doublade,steel,ghost,448,59,110,150,45,49,35,68.39285714285714,140.0,1.0357142857142856,1.2173913043478262,66.20714285714286,64.80434782608695,0.4762105263157894,0.3371427522106393,0.4205834166737293,1,Bruiser / All-Rounder
681,aegislash-shield,steel,ghost,500,60,50,140,50,140,60,76.36363636363636,150.0,1.0357142857142856,1.2173913043478262,62.207142857142856,85.30434782608695,0.5126315789473683,0.446333964271925,0.486112533077191,1,Bruiser / All-Rounder
682,spritzee,fairy,,341,78,52,60,63,65,23,69.21052631578948,100.0,1.0714285714285714,1.024390243902439,47.81428571428572,51.00609756097561,0.3924210526315789,0.1992759473208766,0.315163010507298,0,Support / Utility
683,aromatisse,fairy,,462,101,72,72,99,89,29,78.33333333333333,150.0,1.0714285714285714,1.024390243902439,70.21428571428571,65.7560975609756,0.5306315789473683,0.3030763720502701,0.439609496188529,1,Bruiser / All-Rounder
684,swirlix,fairy,,341,62,48,66,59,57,49,72.63157894736842,100.0,1.0714285714285714,1.024390243902439,51.41428571428571,46.50609756097561,0.3924210526315789,0.1831512860742642,0.308713146008653,0,Support / Utility
685,slurpuff,fairy,,480,82,80,86,85,75,72,81.08695652173913,150.0,1.0714285714285714,1.024390243902439,77.61428571428571,61.00609756097561,0.5363157894736842,0.2936348436583781,0.4392434111475617,1,Bruiser / All-Rounder
686,inkay,dark,psychic,288,53,54,53,37,46,45,65.8108108108108,120.0,1.011904761904762,0.875,51.40238095238095,38.21875,0.3656842105263157,0.1114163959280918,0.2639770846870261,0,Support / Utility
687,malamar,dark,psychic,482,86,92,88,68,75,73,69.88636363636364,150.0,1.011904761904762,0.875,76.80238095238096,62.46875,0.4869473684210526,0.2673225714749837,0.399097449642625,1,Bruiser / All-Rounder
688,binacle,rock,water,306,42,52,67,39,56,50,63.46,110.0,1.0952380952380951,0.8659793814432989,50.41904761904762,41.46649484536083,0.4213684210526317,0.1276410307938613,0.3038774649491235,0,Support / Utility
689,barbaracle,rock,water,500,72,105,115,54,86,68,70.93548387096774,150.0,1.0952380952380951,0.8659793814432989,75.61904761904762,68.46649484536083,0.5626315789473686,0.2911121829009331,0.4540238205287944,1,Bruiser / All-Rounder
690,skrelp,poison,water,320,50,60,60,60,60,30,67.28260869565217,120.0,1.011904761904762,1.05,54.20238095238095,42.7625,0.3757894736842104,0.1646791747888238,0.2913453541260558,0,Support / Utility
691,dragalge,poison,dragon,494,65,75,90,97,123,44,73.62745098039215,150.0,0.9642857142857142,0.9882352941176469,73.39285714285714,69.74705882352941,0.4507368421052631,0.322093567251462,0.3992795321637427,1,Bruiser / All-Rounder
692,clauncher,water,,330,50,53,62,58,63,44,70.43478260869566,110.0,1.0714285714285714,1.0,53.21428571428571,44.0,0.4089473684210526,0.165829001516136,0.311700021659086,0,Support / Utility
693,clawitzer,water,,500,71,73,88,120,89,59,75.0,150.0,1.0714285714285714,1.0,80.61428571428571,62.25,0.5426315789473684,0.3012453974442278,0.4460771063461122,1,Bruiser / All-Rounder
694,helioptile,electric,normal,289,44,38,33,61,43,70,65.88235294117646,110.0,0.9404761904761904,1.024390243902439,55.98809523809524,30.25609756097561,0.286,0.1030286058416139,0.2128114423366455,0,Support / Utility
695,heliolisk,electric,normal,481,62,55,52,109,94,109,73.51063829787235,150.0,0.9404761904761904,1.024390243902439,84.78809523809524,52.25609756097561,0.4266315789473683,0.2627023883104328,0.3610599026925941,1,Bruiser / All-Rounder
696,tyrunt,rock,dragon,362,58,89,77,45,45,48,75.72916666666667,130.0,1.0476190476190477,0.8659793814432989,62.60952380952381,45.21649484536083,0.4390526315789474,0.162579275604054,0.3284632891889901,0,Support / Utility
697,tyrantrum,rock,dragon,521,82,121,119,69,59,71,80.76923076923077,150.0,1.0476190476190477,0.8659793814432989,82.4095238095238,65.21649484536083,0.5292631578947369,0.2901095637145555,0.4336017202226643,1,Bruiser / All-Rounder
698,amaura,rock,ice,362,77,59,50,67,63,46,73.72093023255815,150.0,1.1071428571428572,0.7241379310344828,64.62142857142857,47.68103448275862,0.5290526315789474,0.1465848625394904,0.3760655239631646,0,Support / Utility
699,aurorus,rock,ice,521,123,77,72,99,92,58,75.85106382978724,150.0,1.1071428571428572,0.7241379310344828,77.02142857142857,71.93103448275862,0.5792631578947369,0.2749573054603302,0.4575408169209742,1,Bruiser / All-Rounder
700,sylveon,fairy,,525,95,65,65,110,130,60,73.375,150.0,1.0714285714285714,1.024390243902439,77.21428571428571,72.7560975609756,0.5505263157894738,0.3546854942233632,0.4721899871630295,1,Bruiser / All-Rounder
701,hawlucha,fighting,flying,500,78,92,75,74,63,118,78.63636363636364,150.0,1.0714285714285714,0.9230769230769231,87.0142857142857,54.23076923076923,0.5426315789473684,0.2587319438196631,0.4290717248962862,1,Bruiser / All-Rounder
702,dedenne,electric,fairy,431,67,58,57,81,67,101,73.58974358974359,150.0,1.0238095238095235,1.0769230769230769,78.20476190476191,48.01923076923077,0.4808421052631578,0.2351952983122573,0.3825833824827976,1,Bruiser / All-Rounder
703,carbink,rock,fairy,500,50,50,150,50,150,50,82.6470588235294,250.0,1.0952380952380951,0.8936170212765957,80.21904761904761,87.72340425531915,0.7626315789473685,0.3578822943884533,0.6007318651238025,2,Glass Cannon
704,goomy,dragon,,300,45,50,35,55,75,40,67.34375,130.0,0.9761904761904762,0.9545454545454545,55.195238095238096,38.98863636363637,0.3594736842105263,0.1295465621123515,0.2675028353712563,0,Support / Utility
705,sliggoo,dragon,,452,68,75,53,83,113,60,72.03125,130.0,0.9761904761904762,0.9545454545454545,69.79523809523809,58.73863636363637,0.4074736842105263,0.259490725973182,0.3482805009155886,1,Bruiser / All-Rounder
706,goodra,dragon,,600,90,100,70,110,150,80,77.61538461538461,150.0,0.9761904761904762,0.9545454545454545,88.1952380952381,77.73863636363636,0.4942105263157895,0.385246470553488,0.4506249040108689,3,Powerhouse Tank
707,klefki,steel,fairy,470,57,80,91,80,87,75,75.18518518518519,150.0,1.0595238095238095,1.2923076923076922,77.21190476190476,59.073076923076925,0.5231578947368422,0.3373159394212026,0.4488211126105863,1,Bruiser / All-Rounder
708,phantump,ghost,grass,309,43,70,48,50,60,38,71.125,120.0,1.0,0.9545454545454545,55.8,37.98863636363637,0.3623157894736842,0.1299970907909503,0.2693883100005906,0,Support / Utility
709,trevenant,ghost,grass,474,85,110,76,65,82,56,77.11538461538461,150.0,1.0,0.9545454545454545,76.4,60.98863636363637,0.4744210526315789,0.2762665101305452,0.3951592356311654,1,Bruiser / All-Rounder
710,pumpkaboo-average,ghost,grass,335,49,66,70,44,55,51,76.36363636363636,250.0,1.0,0.9545454545454545,82.4,43.73863636363637,0.6305263157894736,0.1601433929942701,0.4423731466713922,2,Glass Cannon
711,gourgeist-average,ghost,grass,494,65,90,122,58,75,84,82.625,250.0,1.0,0.9545454545454545,96.6,65.73863636363636,0.6807368421052631,0.3005475515387795,0.5286611258786696,2,Glass Cannon
712,bergmite,ice,,304,55,69,85,32,35,28,64.71428571428571,120.0,1.0952380952380951,0.8571428571428571,50.01904761904762,43.964285714285715,0.4407368421052632,0.1330194931773878,0.317649902534113,0,Support / Utility
713,avalugg,ice,,514,95,117,184,44,46,28,75.55555555555556,150.0,1.0952380952380951,0.8571428571428571,68.01904761904761,81.46428571428571,0.5670526315789475,0.3338744082428292,0.4737813422445002,1,Bruiser / All-Rounder
714,noibat,flying,dragon,245,40,30,35,45,40,55,76.06382978723404,140.0,1.0238095238095235,0.9032258064516129,54.2047619047619,28.975806451612904,0.4021052631578947,0.0678382136144821,0.2683984433405296,0,Support / Utility
715,noivern,flying,dragon,535,85,70,80,97,80,123,79.3859649122807,150.0,1.0238095238095235,0.9032258064516129,88.20476190476191,61.475806451612904,0.5136842105263157,0.292625011353553,0.4252605308572106,3,Powerhouse Tank
716,xerneas,fairy,,680,126,131,95,131,98,99,82.71428571428571,150.0,1.0714285714285714,1.024390243902439,102.41428571428571,80.0060975609756,0.5994736842105263,0.4459272730154202,0.5380551197324839,3,Powerhouse Tank
717,yveltal,dark,flying,680,126,131,95,131,98,99,78.95348837209302,150.0,1.0476190476190474,0.9767441860465119,102.4095238095238,79.99418604651163,0.5794736842105261,0.432635885579582,0.5207385647581485,3,Powerhouse Tank
718,zygarde-50,dragon,ground,600,108,100,121,81,95,95,80.32608695652173,150.0,1.0595238095238095,0.8936170212765957,85.41190476190476,81.22340425531915,0.5642105263157895,0.3796697219802856,0.4903942045815879,3,Powerhouse Tank
719,diancie,rock,fairy,600,50,100,150,100,150,50,79.39024390243902,250.0,1.0952380952380951,0.8936170212765957,100.21904761904761,87.72340425531915,0.7942105263157896,0.3999875575463481,0.636521338808013,2,Glass Cannon
720,hoopa,psychic,ghost,600,80,110,60,150,130,70,80.51020408163265,150.0,1.011904761904762,0.875,96.20238095238095,67.71875,0.5242105263157895,0.3330754548408057,0.4477564977257959,3,Powerhouse Tank
721,volcanion,fire,water,600,80,110,120,130,90,70,87.22222222222223,250.0,1.0833333333333337,1.0120481927710845,112.21666666666667,72.75301204819277,0.7842105263157896,0.383134487266806,0.6237801106961962,2,Glass Cannon
722,rowlet,grass,flying,320,68,55,55,50,50,42,64.63414634146342,140.0,1.0238095238095235,0.8316831683168318,57.6047619047619,43.45792079207921,0.4257894736842105,0.1344055224235873,0.3092358931799612,0,Support / Utility
723,dartrix,grass,flying,420,78,75,75,70,70,52,64.63414634146342,140.0,1.0238095238095235,0.8316831683168318,67.6047619047619,55.95792079207921,0.4573684210526316,0.2128755331673518,0.3595712658985197,1,Bruiser / All-Rounder
724,decidueye,grass,ghost,530,78,107,75,100,100,70,75.71428571428571,150.0,1.0,0.9545454545454545,85.6,63.48863636363637,0.4921052631578947,0.3081928200129954,0.418540285899935,1,Bruiser / All-Rounder
725,litten,fire,,320,45,65,40,60,40,70,68.86486486486487,130.0,1.0952380952380951,1.0,65.21904761904761,31.5,0.4657894736842106,0.1178941953649555,0.3266313623565086,0,Support / Utility
726,torracat,fire,,420,65,85,50,80,50,90,68.10526315789474,130.0,1.0952380952380951,1.0,77.21904761904761,41.5,0.4973684210526317,0.194978882391163,0.3764126055880442,1,Bruiser / All-Rounder
727,incineroar,fire,dark,530,95,115,90,80,90,60,76.73239436619718,150.0,1.0595238095238095,1.0,81.21190476190476,69.0,0.5421052631578949,0.3374880875027073,0.4602583928958198,1,Bruiser / All-Rounder
728,popplio,water,,320,50,54,54,66,56,40,66.44736842105263,110.0,1.0714285714285714,1.0,54.21428571428571,40.25,0.4057894736842105,0.1485011912497292,0.302874160710418,0,Support / Utility
729,brionne,water,,420,60,69,69,91,81,50,66.92307692307692,110.0,1.0714285714285714,1.0,64.21428571428571,52.75,0.4373684210526316,0.2343307342430149,0.3561533463287849,1,Bruiser / All-Rounder
730,primarina,water,fairy,530,80,74,74,126,116,60,72.22222222222223,150.0,1.0714285714285714,1.05,82.21428571428571,67.7625,0.5521052631578948,0.3449212150747238,0.4692316439246264,1,Bruiser / All-Rounder
731,pikipek,normal,flying,265,35,75,30,30,30,65,70.3030303030303,140.0,0.988095238095238,1.0,62.19761904761905,24.0,0.378421052631579,0.0685017327268789,0.2544533246696989,0,Support / Utility
732,trumbeak,normal,flying,355,55,85,50,40,50,75,68.71428571428571,140.0,0.988095238095238,1.0,68.19761904761904,39.0,0.406842105263158,0.1588656053714533,0.3076515053064761,0,Support / Utility
733,toucannon,normal,flying,485,80,120,75,75,75,60,76.36363636363636,150.0,0.988095238095238,1.0,81.19761904761904,57.75,0.4678947368421053,0.2791888672298028,0.3924123889971843,1,Bruiser / All-Rounder
734,yungoos,normal,,253,48,70,30,30,30,45,71.05263157894737,140.0,0.9047619047619048,1.0,57.180952380952384,27.25,0.3046315789473684,0.0748174139051331,0.2127059129304743,0,Support / Utility
735,gumshoos,normal,,418,88,110,60,55,60,45,76.04166666666667,150.0,0.9047619047619048,1.0,72.18095238095239,52.25,0.3767368421052631,0.2317396577864413,0.3187379683777344,1,Bruiser / All-Rounder
736,grubbin,bug,,300,47,62,45,55,45,46,66.03448275862068,90.0,0.9761904761904762,0.9333333333333333,50.7952380952381,34.483333333333334,0.2794736842105262,0.111980001443939,0.2124762111038913,0,Support / Utility
737,charjabug,bug,electric,400,57,82,95,55,75,36,67.5,110.0,0.9761904761904762,1.0,56.7952380952381,57.0,0.3510526315789473,0.2407759367554688,0.3069419536495559,0,Support / Utility
738,vikavolt,bug,electric,500,77,70,90,145,75,43,75.22222222222223,150.0,0.9761904761904762,1.0,81.79523809523809,60.75,0.4626315789473684,0.2959984838639808,0.3959783409140134,1,Bruiser / All-Rounder
739,crabrawler,fighting,,338,47,82,57,42,47,63,73.61702127659575,150.0,1.0714285714285714,0.9333333333333333,67.61428571428571,37.983333333333334,0.4914736842105263,0.1394066132409211,0.3506468558226842,0,Support / Utility
740,crabominable,fighting,ice,478,97,132,77,62,67,43,74.29824561403508,150.0,1.0833333333333337,0.823529411764706,77.61666666666666,60.455882352941174,0.5456842105263159,0.2486694823478449,0.4268783192549275,1,Bruiser / All-Rounder
741,oricorio-baile,fire,flying,476,75,70,70,98,70,93,66.34615384615384,140.0,1.0833333333333337,0.9767441860465119,80.41666666666666,53.99418604651163,0.5250526315789475,0.2579096816114359,0.4181954515919429,1,Bruiser / All-Rounder
742,cutiefly,bug,fairy,304,40,45,40,55,40,84,66.91176470588235,140.0,1.0238095238095235,0.9438202247191011,65.0047619047619,30.235955056179776,0.4207368421052631,0.1008895167590219,0.2927979119667666,0,Support / Utility
743,ribombee,bug,fairy,464,60,55,60,95,70,124,72.38095238095238,150.0,1.0238095238095235,0.9438202247191011,85.0047619047619,47.735955056179776,0.4912631578947368,0.2260329412795409,0.3851710712486584,1,Bruiser / All-Rounder
744,rockruff,rock,,280,45,65,40,30,40,60,74.5945945945946,140.0,1.119047619047619,0.875,59.22380952380952,31.46875,0.4931578947368421,0.0873882526532379,0.3308500379034004,0,Support / Utility
745,lycanroc-midday,rock,,487,75,115,65,55,65,112,72.0,150.0,1.119047619047619,0.875,86.62380952380951,51.46875,0.5785263157894738,0.2357601391596274,0.4414198451375352,1,Bruiser / All-Rounder
746,wishiwashi-solo,water,,175,45,20,20,25,25,40,73.27586206896552,120.0,1.0714285714285714,1.0,41.214285714285715,22.75,0.38,0.0262345679012345,0.2384938271604938,0,Support / Utility
747,mareanie,poison,water,305,50,53,62,43,52,45,65.83333333333333,120.0,1.011904761904762,1.05,52.40238095238095,41.2625,0.3710526315789473,0.1528541260558804,0.2837732293697205,0,Support / Utility
