id,name,height,weight,base_experience,total_base_stats,attack,defense,hp,special-attack,special-defense,speed,type_1,type_2,offensive_effectiveness,defensive_multiplier_mean,n_moves,max_move_power,mean_move_power,max_power_physical,max_power_special,defensive_multiplier_mean_clipped,defensive_raw,offensive_raw,total_base_stats_norm,max_move_power_norm,offensive_effectiveness_norm,defensive_survivability_norm,offensive_score,defensive_score,power_score_final,power_per_exp
777,togedemaru,3,33,152.0,435,98,63,65,40,73,96,electric,steel,1.011904761904762,0.9047619047619048,40.0,150.0,71.625,150.0,150.0,0.9047619047619048,222.1578947368421,591.9642857142857,0.2736842105263158,0.6,0.4499999999999999,0.2363412388997184,0.4721052631578947,0.25127842755035734,0.3837745289148798,0.0025248324270715776
778,mimikyu-disguised,2,7,167.0,476,90,80,55,50,105,96,ghost,fairy,1.0476190476190474,0.9166666666666666,39.0,150.0,75.0,150.0,150.0,0.9166666666666666,261.8181818181818,655.8095238095237,0.3168421052631578,0.6,0.5999999999999994,0.2941451552562663,0.5150526315789472,0.3032239352590229,0.4303211530509775,0.0025767733715627394
779,bruxish,9,190,166.0,475,105,70,68,70,70,92,water,psychic,1.0357142857142856,1.0952380952380951,45.0,150.0,75.33333333333333,150.0,150.0,1.0952380952380951,189.91304347826085,647.3214285714284,0.3157894736842105,0.6,0.5499999999999996,0.1893451422436929,0.5047368421052632,0.23992287481989993,0.3988112551911178,0.0024024774409103482
780,drampa,30,1850,170.0,485,60,85,78,135,91,36,normal,dragon,0.9404761904761904,1.0476190476190477,51.0,150.0,84.01960784313725,150.0,150.0,1.0476190476190477,242.45454545454544,597.202380952381,0.3263157894736842,0.6,0.1499999999999999,0.2659231200897867,0.4278947368421052,0.29008018784334566,0.37276891724260136,0.0021927583367211843
781,dhelmise,39,2100,181.0,517,131,100,70,86,90,40,ghost,grass,1.0,1.0476190476190477,45.0,150.0,76.88888888888889,150.0,150.0,1.0476190476190477,248.18181818181816,667.0,0.36,0.6,0.4000000000000001,0.2742704826038159,0.488,0.30856228956228954,0.41622491582491583,0.0022995851703034023
782,jangmo-o,6,297,60.0,300,55,65,45,45,45,45,dragon,,0.9761904761904762,1.0476190476190477,36.0,150.0,72.36111111111111,150.0,130.0,1.0476190476190477,147.95454545454544,439.2857142857143,0.131578947368421,0.6,0.2999999999999999,0.1281916386083052,0.39947368421052626,0.12954656211235152,0.2915028353712564,0.00485838058952094
783,hakamo-o,12,470,147.0,420,75,90,55,65,70,65,dragon,fighting,1.0238095238095235,1.1666666666666667,47.0,150.0,74.46808510638297,150.0,130.0,1.1666666666666667,184.28571428571428,583.5714285714286,0.2578947368421053,0.6,0.4999999999999998,0.1811434450323339,0.47736842105263155,0.21184396175624245,0.3711586373340759,0.002524888689347455
784,kommo-o,16,782,270.0,600,110,125,75,100,105,85,dragon,fighting,1.0238095238095235,1.1666666666666667,65.0,150.0,79.23076923076923,150.0,150.0,1.1666666666666667,261.4285714285714,767.8571428571428,0.4473684210526316,0.6,0.4999999999999998,0.2935773074661963,0.5342105263157895,0.3550937529007704,0.4625638169497818,0.001713199322036229
785,tapu-koko,18,205,257.0,570,115,85,70,95,75,130,electric,fairy,1.0238095238095235,0.9285714285714286,35.0,150.0,72.85714285714286,150.0,150.0,0.9285714285714286,247.69230769230768,737.1428571428571,0.4157894736842105,0.6,0.4999999999999998,0.273557032816292,0.5247368421052631,0.3304500091634594,0.44702210892854155,0.0017393856378542473
786,tapu-lele,12,186,257.0,570,85,75,70,130,115,95,psychic,fairy,1.0357142857142856,1.0357142857142858,27.0,150.0,77.77777777777777,150.0,150.0,1.0357142857142858,251.03448275862067,745.7142857142857,0.4157894736842105,0.6,0.5499999999999996,0.2784281727449032,0.5347368421052631,0.3333726931206261,0.4541911825114083,0.001767280865803145
787,tapu-bulu,19,455,257.0,570,130,115,70,85,95,75,grass,fairy,1.0238095238095235,1.1428571428571428,41.0,150.0,78.90243902439025,150.0,150.0,1.1428571428571428,245.0,737.1428571428571,0.4157894736842105,0.6,0.4999999999999998,0.2696330589849108,0.5247368421052631,0.3280956248646307,0.4460803552090101,0.001735721226494203
788,tapu-fini,13,212,257.0,570,75,115,70,95,130,85,water,fairy,1.0714285714285714,0.9523809523809524,30.0,150.0,74.33333333333333,150.0,150.0,0.9523809523809524,330.75,771.4285714285714,0.4157894736842105,0.6,0.7000000000000001,0.3946116255144032,0.5647368421052632,0.4030827647823261,0.5000752111760883,0.0019458179423194099
789,cosmog,2,1,40.0,200,29,31,43,29,31,37,psychic,,1.0,1.0952380952380951,,,,,,1.0952380952380951,95.8695652173913,200.0,0.0263157894736842,0.0,0.4000000000000001,0.0522790302379674,0.08789473684210528,0.041893733932254124,0.06949433567816482,0.0017373583919541205
790,cosmoem,1,9999,140.0,400,29,131,43,29,131,37,psychic,,1.0,1.0952380952380951,,,,,,1.0952380952380951,278.4782608695652,400.0,0.2368421052631578,0.0,0.4000000000000001,0.318426820540347,0.15105263157894736,0.2857929344294713,0.2049487527191569,0.0014639196622796922
791,solgaleo,34,2300,306.0,680,137,107,137,113,89,97,psychic,steel,1.0238095238095235,0.9166666666666666,51.0,150.0,90.88235294117646,150.0,150.0,0.9166666666666666,363.2727272727273,849.7619047619047,0.531578947368421,0.6,0.4999999999999998,0.4420127197904976,0.5594736842105262,0.477839210821667,0.5268198948549826,0.0017216336433169366
792,lunala,40,1200,306.0,680,113,89,137,137,107,97,psychic,ghost,1.011904761904762,1.1428571428571428,43.0,150.0,85.11627906976744,150.0,150.0,1.1428571428571428,291.375,839.8809523809523,0.531578947368421,0.6,0.4499999999999999,0.3372235082304526,0.5494736842105262,0.41496568388564,0.49567048408057174,0.0016198381832698422
793,nihilego,12,555,257.0,570,53,47,109,127,131,103,rock,poison,1.0357142857142856,1.130952380952381,37.0,150.0,70.13513513513513,150.0,120.0,1.130952380952381,253.7684210526316,745.7142857142857,0.4157894736842105,0.6,0.5499999999999996,0.282412822178904,0.5347368421052631,0.33576348278102663,0.45514749837556845,0.0017710019392045465
794,buzzwole,24,3336,257.0,570,139,139,107,53,53,79,bug,fighting,1.0238095238095235,1.1666666666666667,42.0,150.0,76.26190476190476,150.0,60.0,1.1666666666666667,256.2857142857143,737.1428571428571,0.4157894736842105,0.6,0.4999999999999998,0.2860817166372721,0.5247368421052631,0.33796481945604745,0.4500280330455768,0.0017510818406442678
795,pheromosa,18,250,257.0,570,137,37,71,137,37,151,bug,fighting,1.0238095238095235,1.1666666666666667,40.0,150.0,74.25,150.0,150.0,1.1666666666666667,124.28571428571428,737.1428571428571,0.4157894736842105,0.6,0.4999999999999998,0.093694885361552,0.5247368421052631,0.2225327206906154,0.40385519353940397,0.0015714209865346459
796,xurkitree,38,1000,257.0,570,89,71,83,173,71,83,electric,,0.9761904761904762,0.9761904761904762,27.0,150.0,77.4074074074074,150.0,150.0,0.9761904761904762,230.4878048780488,702.8571428571429,0.4157894736842105,0.6,0.2999999999999999,0.2484818829669778,0.48473684210526313,0.3154049192538709,0.4170040729647062,0.0016225839414969114
797,celesteela,92,9999,257.0,570,101,103,97,107,101,61,steel,flying,1.0595238095238095,0.7857142857142857,41.0,250.0,92.1951219512195,250.0,150.0,0.7857142857142857,383.0909090909091,868.8095238095239,0.4157894736842105,1.0,0.6500000000000002,0.4708972440453922,0.7547368421052632,0.4488541359009195,0.6323837596235257,0.002460637196978699
798,kartana,3,1,257.0,570,181,131,59,59,31,109,grass,steel,1.011904761904762,0.9166666666666666,24.0,150.0,76.25,150.0,140.0,0.9166666666666666,241.0909090909091,728.5714285714286,0.4157894736842105,0.6,0.4499999999999999,0.2639356528245417,0.5147368421052632,0.32467718116840916,0.43871297773052154,0.001707054388056504
799,guzzlord,55,8880,257.0,570,101,53,223,97,53,43,dark,dragon,1.0,1.1428571428571428,53.0,150.0,84.52830188679245,150.0,150.0,1.1428571428571428,287.875,720.0,0.4157894736842105,0.6,0.4000000000000001,0.3321223422496571,0.5047368421052632,0.3655891948234784,0.4490777831925492,0.0017473843703990242
800,necrozma,24,2300,270.0,600,107,101,97,127,89,79,psychic,,1.0,1.0952380952380951,52.0,160.0,79.23076923076923,150.0,160.0,1.0952380952380951,262.04347826086956,760.0,0.4473684210526316,0.64,0.4000000000000001,0.2944735194131329,0.5342105263157895,0.35563148006893236,0.4627789078170466,0.0017139959548779504
801,magearna,10,805,270.0,600,95,115,80,130,115,65,steel,fairy,1.0595238095238095,0.7738095238095238,51.0,250.0,86.17647058823529,250.0,150.0,0.7738095238095238,400.6153846153846,900.5952380952381,0.4473684210526316,1.0,0.6500000000000002,0.4964387464387464,0.7642105263157895,0.4768106162843005,0.6492505623031939,0.0024046317122340516
802,marshadow,7,222,270.0,600,125,80,90,90,90,125,fighting,ghost,1.0476190476190474,1.011904761904762,56.0,150.0,79.01785714285714,150.0,150.0,1.011904761904762,256.94117647058823,785.7142857142856,0.4473684210526316,0.6,0.5999999999999994,0.287037037037037,0.5542105263157894,0.3511695906432748,0.4729941520467835,0.001751830192765865
803,poipole,6,18,189.0,420,73,67,67,73,67,73,poison,,0.9523809523809524,0.9761904761904762,20.0,120.0,65.25,120.0,95.0,0.9761904761904762,205.90243902439025,514.2857142857142,0.2578947368421053,0.48,0.1999999999999998,0.2126493024189501,0.35736842105263156,0.23074747618821217,0.3067200431068638,0.0016228573709357872
804,naganadel,36,1500,243.0,540,73,73,73,127,73,121,poison,dragon,0.9642857142857142,1.011904761904762,54.0,150.0,74.9074074074074,150.0,150.0,1.011904761904762,216.42352941176472,665.3571428571428,0.3842105263157894,0.6,0.2499999999999996,0.2279835390946502,0.4652631578947367,0.29047433398310585,0.39534762833008436,0.0016269449725517875
805,stakataka,55,8200,257.0,570,131,211,61,53,101,13,rock,steel,1.0833333333333337,1.0714285714285714,32.0,150.0,78.90625,150.0,140.0,1.0714285714285714,348.1333333333333,780.0000000000001,0.4157894736842105,0.6,0.7500000000000008,0.4199474165523548,0.5747368421052633,0.41828423940509707,0.5121558010251969,0.0019928241285027118
806,blacephalon,18,130,257.0,570,127,53,53,151,79,107,fire,ghost,1.0595238095238095,0.9642857142857144,37.0,250.0,84.45945945945945,250.0,150.0,0.9642857142857144,191.85185185185185,868.8095238095239,0.4157894736842105,1.0,0.6500000000000002,0.1921709089061626,0.7547368421052632,0.28161833481738174,0.5654894391901106,0.002200348012412882
807,zeraora,15,445,270.0,600,112,75,88,102,80,143,electric,,0.9761904761904762,0.9761904761904762,52.0,150.0,75.53846153846153,150.0,150.0,0.9761904761904762,248.9268292682927,732.1428571428571,0.4473684210526316,0.6,0.2999999999999999,0.2753563183779986,0.4942105263157895,0.3441611594478518,0.4341907795686144,0.0016081139984022756
808,meltan,2,80,135.0,300,65,65,46,55,35,34,steel,,1.0476190476190477,0.8571428571428571,8.0,140.0,75.0,70.0,140.0,0.8571428571428571,170.33333333333334,460.95238095238096,0.131578947368421,0.56,0.6000000000000004,0.1608081847279378,0.4394736842105264,0.14911648978413106,0.32333080643996825,0.0023950430106664316
809,melmetal,25,8000,270.0,600,143,143,135,80,65,34,steel,,1.0476190476190477,0.8571428571428571,33.0,200.0,92.57575757575758,200.0,150.0,0.8571428571428571,400.1666666666667,838.0952380952382,0.4473684210526316,0.8,0.6000000000000004,0.4957847508001829,0.6542105263157896,0.47641821890116237,0.5830936033499386,0.0021596059383331063
810,grookey,3,50,62.0,310,65,50,50,40,40,65,grass,,0.9761904761904762,1.1428571428571428,36.0,130.0,73.75,125.0,130.0,1.1428571428571428,122.5,429.5238095238095,0.1421052631578947,0.52,0.2999999999999999,0.0910922496570644,0.3626315789473684,0.11149745505739653,0.2621779293913796,0.004228676280506123
811,thwackey,7,140,147.0,420,85,70,70,55,60,80,grass,,0.9761904761904762,1.1428571428571428,38.0,130.0,73.94736842105263,125.0,130.0,1.1428571428571428,175.0,536.9047619047619,0.2578947368421053,0.52,0.2999999999999999,0.1676097393689986,0.3973684210526316,0.20372373835824126,0.31991054797487545,0.002176262231121602
812,rillaboom,21,900,265.0,530,125,90,100,60,70,85,grass,,0.9761904761904762,1.1428571428571428,59.0,150.0,82.28813559322033,150.0,150.0,1.1428571428571428,227.5,663.8095238095237,0.3736842105263158,0.6,0.2999999999999999,0.2441272290809328,0.47210526315789475,0.295950021659086,0.40164316655837123,0.0015156345907863065
813,scorbunny,3,45,62.0,310,71,40,50,40,40,69,fire,,1.0952380952380951,1.0,35.0,130.0,75.28571428571429,130.0,130.0,1.0,130.0,481.9047619047619,0.1421052631578947,0.52,0.8000000000000006,0.1020233196159122,0.46263157894736856,0.1180560970327052,0.3248013861815032,0.005238732035185536
814,raboot,6,90,147.0,420,86,60,65,55,60,94,fire,,1.0952380952380951,1.0,36.0,130.0,74.58333333333333,130.0,130.0,1.0,185.0,602.3809523809524,0.2578947368421053,0.52,0.8000000000000006,0.1821844993141289,0.49736842105263174,0.21246859432531945,0.3834084903617068,0.0026082210228687537
815,cinderace,14,330,265.0,530,116,75,80,65,75,119,fire,,1.0952380952380951,1.0,51.0,150.0,77.94117647058823,150.0,150.0,1.0,230.0,744.7619047619048,0.3736842105263158,0.6,0.8000000000000006,0.2477709190672153,0.5721052631578949,0.29813623565085545,0.4625176521550791,0.0017453496307738834
816,sobble,3,40,62.0,310,40,40,50,70,40,70,water,,1.0714285714285714,1.0,27.0,110.0,63.888888888888886,90.0,110.0,1.0,130.0,450.0,0.1421052631578947,0.44,0.7000000000000001,0.1020233196159122,0.40263157894736845,0.1180560970327052,0.28880138618150314,0.004658086873895212
817,drizzile,7,115,147.0,420,60,55,65,95,55,90,water,,1.0714285714285714,1.0,27.0,110.0,63.888888888888886,90.0,110.0,1.0,175.0,567.8571428571429,0.2578947368421053,0.44,0.7000000000000001,0.1676097393689986,0.43736842105263163,0.20372373835824126,0.34391054797487547,0.002339527537244051
818,inteleon,19,452,265.0,530,85,65,70,125,65,120,water,,1.0714285714285714,1.0,48.0,150.0,68.125,150.0,150.0,1.0,200.0,728.5714285714286,0.3736842105263158,0.6,0.7000000000000001,0.2040466392318244,0.5521052631578948,0.27190166774962093,0.44002382499458526,0.0016604672641305103
819,skwovet,3,25,55.0,275,55,55,70,35,35,25,normal,,0.9047619047619048,1.0,27.0,140.0,69.25925925925925,140.0,120.0,1.0,160.0,375.4761904761905,0.1052631578947368,0.56,0.0,0.1457475994513031,0.31157894736842107,0.12955382282867658,0.23876889755252328,0.004341252682773151
820,greedent,6,60,161.0,460,95,95,120,55,75,20,normal,,0.9047619047619048,1.0,39.0,150.0,76.28205128205128,150.0,150.0,1.0,290.0,551.9047619047619,0.3,0.6,0.0,0.3352194787379972,0.39,0.3211316872427983,0.3624526748971193,0.0022512588502926665
821,rookidee,2,18,49.0,245,47,35,38,33,35,57,flying,,1.0714285714285714,1.0238095238095235,25.0,140.0,64.6,140.0,80.0,1.0238095238095235,105.48837209302326,412.5,0.0736842105263157,0.56,0.7000000000000001,0.0662982103550579,0.4421052631578947,0.06925261042356101,0.29296420206416124,0.0059788612666155354
822,corvisquire,8,160,128.0,365,67,55,68,43,55,77,flying,,1.0714285714285714,1.0238095238095235,24.0,120.0,64.375,120.0,110.0,1.0238095238095235,173.86046511627907,519.6428571428571,0.2,0.48,0.7000000000000001,0.1659488946310651,0.44,0.17956933677863907,0.33582773471145566,0.0026236541774332474
823,corviknight,22,750,248.0,495,87,105,98,53,85,67,flying,steel,1.0595238095238095,0.7857142857142857,36.0,150.0,75.83333333333333,150.0,150.0,0.7857142857142857,366.54545454545456,683.3928571428571,0.3368421052631579,0.6,0.6500000000000002,0.4467826412270856,0.5310526315789474,0.4028064268415145,0.47975414968397423,0.0019344925390482831
824,blipbug,4,80,36.0,180,20,20,25,25,45,45,bug,,0.9761904761904762,1.0714285714285714,2.0,50.0,35.0,,50.0,1.0714285714285714,84.0,224.52380952380952,0.0052631578947368,0.2,0.2999999999999999,0.0349794238683127,0.16157894736842102,0.02309291747888234,0.10618453541260554,0.002949570428127932
825,dottler,4,195,117.0,335,35,80,50,50,90,30,bug,psychic,0.988095238095238,1.1785714285714286,18.0,120.0,74.44444444444444,80.0,120.0,1.1785714285714286,186.66666666666663,449.58333333333337,0.1684210526315789,0.48,0.3500000000000002,0.1846136259716506,0.3605263157894737,0.17813659663562192,0.287570428127933,0.00245786690707635
826,orbeetle,4,408,253.0,505,45,110,60,80,120,90,bug,psychic,0.988095238095238,1.1785714285714286,24.0,150.0,80.0,150.0,150.0,1.1785714285714286,246.0606060606061,647.202380952381,0.3473684210526316,0.6,0.3500000000000002,0.2711788668578792,0.4742105263157895,0.30165468853578015,0.40518819120378574,0.0016015343525841333
827,nickit,6,89,49.0,245,28,28,40,47,52,50,dark,,1.0238095238095235,1.0476190476190477,17.0,95.0,63.52941176470589,95.0,60.0,1.0476190476190477,114.54545454545456,348.0952380952381,0.0736842105263157,0.38,0.4999999999999998,0.0794986906098017,0.31210526315789466,0.0771728985764073,0.21813231732529972,0.00445167994541428
828,thievul,12,199,159.0,455,58,58,70,87,92,90,dark,,1.0238095238095235,1.0476190476190477,29.0,150.0,72.58620689655173,150.0,150.0,1.0476190476190477,210.0,619.4047619047618,0.2947368421052631,0.6,0.4999999999999998,0.2186213991769547,0.48842105263157887,0.24906757634827803,0.3926796621182585,0.0024696834095487958
829,gossifleur,4,22,50.0,250,40,60,40,40,60,10,grass,,0.9761904761904762,1.1428571428571428,16.0,130.0,70.3125,70.0,130.0,1.1428571428571428,140.0,370.95238095238096,0.0789473684210526,0.52,0.2999999999999999,0.1165980795610425,0.34368421052631576,0.10153779510504654,0.24682564435780807,0.004936512887156162
830,eldegoss,5,25,161.0,460,50,90,60,80,120,60,grass,,0.9761904761904762,1.1428571428571428,20.0,150.0,77.75,150.0,150.0,1.1428571428571428,236.25,595.4761904761905,0.3,0.6,0.2999999999999999,0.2568801440329218,0.45,0.27412808641975306,0.37965123456790123,0.0023580822022851006
831,wooloo,6,60,122.0,270,40,55,42,40,45,48,normal,,0.9047619047619048,1.0,12.0,120.0,65.83333333333333,120.0,60.0,1.0,142.0,352.85714285714283,0.1,0.48,0.0,0.1195130315500685,0.27,0.1117078189300411,0.20668312757201646,0.001694123996491938
832,dubwool,13,430,172.0,490,80,100,72,60,90,88,normal,,0.9047619047619048,1.0,20.0,150.0,84.25,150.0,150.0,1.0,262.0,579.047619047619,0.331578947368421,0.6,0.0,0.2944101508916323,0.39947368421052626,0.3092776694823478,0.3633952783192549,0.0021127632460421794
833,chewtle,3,85,57.0,284,64,50,50,38,38,44,water,,1.0714285714285714,1.0,32.0,130.0,67.65625,130.0,110.0,1.0,138.0,443.57142857142856,0.1147368421052631,0.52,0.7000000000000001,0.1136831275720164,0.43442105263157893,0.11410461338531508,0.3062944769330734,0.0053735873146153225
834,drednaw,10,1155,170.0,485,115,90,90,48,68,74,water,rock,1.0952380952380951,1.1547619047619049,57.0,150.0,78.59649122807018,150.0,150.0,1.1547619047619049,214.76288659793815,695.4761904761906,0.3263157894736842,0.6,0.8000000000000006,0.2255631920580374,0.5578947368421054,0.2658642310242961,0.44108253451498175,0.002594603144205775
835,yamper,3,135,54.0,270,45,50,59,40,50,26,electric,,0.9761904761904762,0.9761904761904762,23.0,120.0,70.8695652173913,120.0,110.0,0.9761904761904762,162.8780487804878,380.7142857142857,0.1,0.48,0.2999999999999999,0.1499422864599016,0.33,0.12996537187594098,0.2499861487503764,0.00462937312500697
836,boltund,10,340,172.0,490,90,60,69,90,60,121,electric,,0.9761904761904762,0.9761904761904762,24.0,150.0,77.29166666666667,150.0,150.0,0.9761904761904762,193.609756097561,624.7619047619047,0.331578947368421,0.6,0.2999999999999999,0.1947330121449363,0.45947368421052626,0.24947138623433018,0.37547276502004784,0.0021829811919770225
837,rolycoly,3,120,48.0,240,40,50,30,40,50,30,rock,,1.119047619047619,1.1428571428571428,25.0,250.0,78.2,250.0,120.0,1.1428571428571428,113.75,548.3333333333334,0.0684210526315789,1.0,0.9000000000000004,0.0783393347050754,0.7005263157894737,0.07437202187567679,0.4500645982239549,0.009376345796332394
838,carkol,11,780,144.0,410,60,90,80,60,70,50,rock,fire,1.1071428571428572,1.2023809523809523,36.0,200.0,77.5,200.0,130.0,1.2023809523809523,199.6039603960396,675.3571428571429,0.2473684210526315,0.8,0.8500000000000005,0.2034694210161757,0.6442105263157896,0.22102902103075803,0.47493792420177694,0.0032981800291790064
839,coalossal,28,3105,255.0,510,80,120,110,80,90,30,rock,fire,1.1071428571428572,1.2023809523809523,43.0,200.0,85.0,200.0,150.0,1.2023809523809523,266.13861386138615,786.0714285714287,0.3526315789473684,0.8,0.8500000000000005,0.3004420812451616,0.6757894736842107,0.32131788032604436,0.5340008363409442,0.0020941209268272322
840,applin,2,5,52.0,260,40,80,40,40,40,20,grass,dragon,0.9761904761904762,1.25,7.0,130.0,63.57142857142857,70.0,130.0,1.25,128.0,380.7142857142857,0.0894736842105263,0.52,0.2999999999999999,0.0991083676268861,0.3468421052631579,0.09525449426034219,0.24620706086203162,0.004734751170423685
841,flapple,3,10,170.0,485,110,80,70,95,60,70,grass,dragon,0.9761904761904762,1.25,33.0,150.0,76.36363636363636,150.0,150.0,1.25,168.0,619.8809523809524,0.3263157894736842,0.6,0.2999999999999999,0.1574074074074074,0.45789473684210524,0.22497076023391813,0.36472514619883034,0.002145442036463708
842,appletun,4,130,170.0,485,85,80,110,100,80,30,grass,dragon,0.9761904761904762,1.25,35.0,150.0,81.42857142857143,150.0,150.0,1.25,216.0,619.8809523809524,0.3263157894736842,0.6,0.2999999999999999,0.2273662551440329,0.45789473684210524,0.26694606887589345,0.3815152696556205,0.0022442074685624733
843,silicobra,22,76,63.0,315,57,75,52,35,50,46,ground,,1.1428571428571428,1.0476190476190477,29.0,140.0,69.48275862068965,140.0,120.0,1.0476190476190477,168.95454545454544,520.0,0.1473684210526315,0.56,1.0,0.1587986344930789,0.5242105263157895,0.15422654911689995,0.37621693543623363,0.005971697387876724
844,sandaconda,38,655,179.0,510,107,125,72,65,70,71,ground,,1.1428571428571428,1.0476190476190477,37.0,150.0,75.13513513513513,150.0,150.0,1.0476190476190477,254.86363636363637,754.2857142857142,0.3526315789473684,0.6,1.0,0.2840090722035166,0.6057894736842104,0.31145807490105737,0.4880569141709492,0.0027265749395025095
845,cramorant,8,180,166.0,475,85,55,70,85,95,85,flying,water,1.0714285714285714,1.0238095238095235,42.0,150.0,76.78571428571429,150.0,150.0,1.0238095238095235,214.88372093023256,669.6428571428571,0.3157894736842105,0.6,0.7000000000000001,0.2257393051966695,0.5347368421052632,0.2617593725916859,0.42554585429983227,0.0025635292427700737
846,arrokuda,5,10,56.0,280,63,40,41,40,30,66,water,,1.0714285714285714,1.0,35.0,120.0,71.57142857142857,120.0,110.0,1.0,111.0,428.57142857142856,0.1105263157894736,0.48,0.7000000000000001,0.0743312757201646,0.41315789473684206,0.08880929174788821,0.2834184535412605,0.005061043813236794
847,barraskewda,13,300,172.0,490,123,60,61,60,50,136,water,,1.0714285714285714,1.0,36.0,150.0,76.25,150.0,150.0,1.0,171.0,685.7142857142857,0.331578947368421,0.6,0.7000000000000001,0.1617798353909465,0.5394736842105263,0.2296994801819363,0.4155640025990903,0.0024160697825528505
848,toxel,4,110,48.0,242,38,35,40,54,35,40,electric,poison,0.9642857142857142,1.0,8.0,120.0,60.0,70.0,120.0,1.0,110.0,349.07142857142856,0.0705263157894736,0.48,0.2499999999999996,0.0728737997256515,0.311157894736842,0.07193480615118034,0.21546865930257736,0.004488930402137028
849,toxtricity-amped,16,400,176.0,502,98,70,75,114,70,75,electric,poison,0.9642857142857142,1.0,48.0,150.0,75.625,150.0,150.0,1.0,215.0,628.7142857142857,0.3442105263157894,0.6,0.2499999999999996,0.2259087791495199,0.45326315789473676,0.2732294780160277,0.38124968594325315,0.0021661913974048473
850,sizzlipede,7,10,61.0,305,65,45,50,50,50,45,fire,bug,1.0357142857142858,1.0833333333333333,26.0,130.0,68.26923076923077,120.0,130.0,1.0833333333333333,133.84615384615387,450.53571428571433,0.1368421052631579,0.52,0.5500000000000005,0.1076289965178854,0.41105263157894745,0.1193142400159944,0.29435727495376623,0.004825529097602725
851,centiskorch,30,1200,184.0,525,115,65,100,90,90,65,fire,bug,1.0357142857142858,1.0833333333333333,35.0,150.0,82.42857142857143,150.0,150.0,1.0833333333333333,235.3846153846154,699.1071428571429,0.3684210526315789,0.6,0.5500000000000005,0.2556188667299778,0.5205263157894737,0.30073974109061824,0.4326116859099315,0.0023511504669018017
852,clobbopus,6,40,62.0,310,68,60,50,50,50,32,fighting,,1.0714285714285714,1.0714285714285714,26.0,120.0,70.1923076923077,120.0,120.0,1.0714285714285714,149.33333333333334,460.7142857142857,0.1421052631578947,0.48,0.7000000000000001,0.1302011888431641,0.4226315789473684,0.13496281856905634,0.30756407479604353,0.0049607108838071534
853,grapploct,16,390,168.0,480,118,90,80,70,80,42,fighting,,1.0714285714285714,1.0714285714285714,34.0,150.0,76.91176470588235,150.0,150.0,1.0714285714285714,233.33333333333337,675.0,0.3210526315789473,0.6,0.7000000000000001,0.2526291723822588,0.5363157894736842,0.2799985560609342,0.4337888961085842,0.0025820767625510965
854,sinistea,1,2,62.0,308,45,45,40,74,54,50,ghost,,1.0238095238095235,0.9523809523809524,20.0,110.0,68.0,110.0,90.0,0.9523809523809524,145.95000000000002,427.9523809523809,0.14,0.44,0.4999999999999998,0.125270061728395,0.362,0.131162037037037,0.26966481481481475,0.004349432497013141
855,polteageist,2,4,178.0,508,65,65,60,134,114,70,ghost,,1.0238095238095235,0.9523809523809524,23.0,200.0,80.8695652173913,200.0,150.0,0.9523809523809524,250.95,724.8571428571428,0.3505263157894737,0.8,0.4999999999999998,0.2783050411522634,0.6051578947368421,0.3071935510071475,0.48597215724496423,0.0027301806586795744
856,hatenna,4,34,53.0,265,30,45,42,56,53,39,psychic,,1.0,1.0952380952380951,21.0,120.0,66.42857142857143,90.0,120.0,1.0952380952380951,127.82608695652172,385.0,0.0947368421052631,0.48,0.4000000000000001,0.0988548935408838,0.3484210526315789,0.09720767296663552,0.24793570076560156,0.004678032089917011
857,hattrem,6,48,130.0,370,40,65,57,86,73,49,psychic,,1.0,1.0952380952380951,21.0,120.0,68.33333333333333,90.0,120.0,1.0952380952380951,178.0434782608695,490.0,0.2052631578947368,0.48,0.4000000000000001,0.1720455358740382,0.381578947368421,0.18533258468231764,0.30308040229397964,0.0023313877099536895
858,hatterene,21,51,255.0,510,90,95,57,136,103,29,psychic,fairy,1.0357142857142856,1.0357142857142858,29.0,150.0,77.58620689655173,150.0,150.0,1.0357142857142858,246.20689655172413,683.5714285714284,0.3526315789473684,0.6,0.5499999999999996,0.2713920817369093,0.5157894736842104,0.30388788062109295,0.4310288364589634,0.0016903091625841702
859,impidimp,4,55,53.0,265,45,30,45,55,40,50,dark,fairy,1.0476190476190474,0.988095238095238,27.0,120.0,71.66666666666667,120.0,90.0,0.988095238095238,116.38554216867468,403.33333333333326,0.0947368421052631,0.48,0.5999999999999994,0.0821805741484456,0.3884210526315788,0.0872030813311726,0.2679338641114163,0.005055355926630496
860,morgrem,8,125,130.0,370,60,45,65,75,55,70,dark,fairy,1.0476190476190474,0.988095238095238,29.0,120.0,71.89655172413794,120.0,90.0,0.988095238095238,166.9879518072289,513.3333333333333,0.2052631578947368,0.48,0.5999999999999994,0.1559323714611532,0.4215789473684209,0.17566468603458665,0.32321324283488717,0.002486255714114517
861,grimmsnarl,15,610,255.0,510,120,65,95,95,75,60,dark,fairy,1.0476190476190474,0.988095238095238,48.0,150.0,80.83333333333333,150.0,150.0,0.988095238095238,237.8313253012048,691.4285714285713,0.3526315789473684,0.6,0.5999999999999994,0.2591848876989439,0.5257894736842104,0.2965635641983137,0.4340991098898517,0.0017023494505484379
